WEIGHT,CLASS,GROSS CHG,NET,ORG ZIP,DEST ZIP,
380,150,$86.00 ,$100.36 ,40245,30728,
606,150,$321.85 ,$129.03 ,30728,43113,
606,150,$321.85 ,$129.03 ,30728,43113,
782,175,$88.60 ,$105.17 ,30728,37416,
660,150,$457.78 ,$197.45 ,30728,49783,
348,300,$526.11 ,$198.17 ,47711,48326,
348,300,$526.11 ,$198.17 ,48326,47711,
1305,150,$88.60 ,$102.51 ,30728,37416,
788,250,$459.20 ,$170.17 ,48326,48188,
1050,250,$618.66 ,$216.99 ,43506,46219,
857,125,$419.20 ,$168.48 ,30728,46517,
1810,250,"$1,152.00 ",$461.83 ,30728,45320,
810,150,$312.10 ,$131.52 ,48326,45320,
2050,150,$758.30 ,$305.04 ,48326,28637,
530,150,$367.61 ,$158.04 ,30728,49783,
1290,150,$499.61 ,$212.63 ,30728,25276,
318,300,$480.75 ,$180.35 ,47711,48326,
318,300,$480.75 ,$180.35 ,48326,47711,
2650,150,$980.24 ,$393.64 ,48326,28637,
3578,150,$882.69 ,$389.77 ,30728,40069,
640,150,$371.71 ,$149.53 ,48326,30728,
700,150,$485.52 ,$208.21 ,30728,49783,
250,150,$86.00 ,$100.02 ,30728,49783,
595,150,$345.58 ,$138.90 ,48326,30728,
564,150,$86.00 ,$100.36 ,30728,40601,
2750,175,"$1,089.28 ",$551.55 ,30728,64153,
511,250,$312.94 ,$109.77 ,48326,48188,
650,250,$398.06 ,$139.62 ,48326,48170,
630,150,$365.90 ,$146.94 ,48326,30728,
2944,150,$726.28 ,$319.65 ,30728,40069,
860,250,$687.20 ,$246.28 ,48326,60473,
870,150,$86.00 ,$100.28 ,30728,37416,
470,250,$438.10 ,$176.23 ,48326,45320,
565,150,$86.00 ,$100.28 ,30728,40601,
1783,125,$480.80 ,$178.17 ,48326,46517,
1503,150,$382.36 ,$150.16 ,43506,48326,
1503,150,$382.36 ,$150.16 ,48326,43506,
385,250,$320.67 ,$128.88 ,30728,30165,
323,250,$257.62 ,$103.63 ,48326,48079,
1200,300,$813.12 ,$292.64 ,43506,46219,
340,300,$490.62 ,$175.83 ,40299,48326,
340,300,$490.62 ,$175.83 ,48326,40299,
932,150,$446.20 ,$225.40 ,30728,60050,
336,250,$358.65 ,$125.25 ,48326,45424,
480,300,$343.10 ,$161.33 ,30728,37416,
433,150,$86.00 ,$100.10 ,48326,49505,
625,150,$354.06 ,$150.83 ,30728,48170,
325,300,$491.34 ,$182.08 ,47711,48326,
325,300,$491.34 ,$182.08 ,48326,47711,
245,150,$86.00 ,$100.28 ,48326,72908,
435,150,$86.00 ,$100.19 ,48326,45320,
2144,175,$690.16 ,$301.29 ,30728,45346,
796,250,$459.21 ,$168.77 ,48326,48188,
435,150,$86.00 ,$100.10 ,48326,45320,
315,150,$88.60 ,$106.23 ,30728,49505,
845,150,$312.10 ,$134.73 ,48326,45320,
457,125,$293.95 ,$126.05 ,30728,60050,
3584,150,$836.51 ,$316.37 ,48326,46706,
500,150,$346.80 ,$146.38 ,30728,49783,
875,250,$687.20 ,$247.33 ,48326,60473,
489,250,$286.95 ,$136.82 ,30728,37416,
1109,150,$488.85 ,$201.13 ,48326,30728,
537,300,$378.21 ,$135.54 ,48326,48188,
782,250,$459.20 ,$165.27 ,48326,48188,
1085,150,$478.27 ,$196.45 ,48326,30728,
1450,150,$639.16 ,$262.30 ,48326,30728,
750,150,$424.88 ,$179.34 ,30728,48170,
1440,150,$634.75 ,$260.27 ,48326,30728,
265,250,$260.34 ,$97.66 ,48326,49505,
275,150,$88.60 ,$107.83 ,30728,49783,
420,175,$246.03 ,$99.54 ,30728,30165,
1157,150,$406.92 ,$160.07 ,48326,25276,
1245,150,$437.87 ,$172.24 ,48326,25276,
576,150,$86.00 ,$100.45 ,30728,40601,
315,250,$496.56 ,$178.71 ,48326,64150,
1459,150,$513.13 ,$201.53 ,48326,25276,
1416,150,$676.71 ,$284.12 ,48326,12832,
1141,150,$545.28 ,$228.93 ,48326,12832,
625,150,$354.06 ,$149.07 ,30728,48170,
208,300,$207.14 ,$81.66 ,30728,30165,
172,250,$144.96 ,$68.60 ,48326,60085,
455,125,$346.80 ,$149.09 ,30728,49783,
370,300,$325.60 ,$139.40 ,48326,48188,
1275,150,$448.41 ,$175.67 ,48326,25276,
275,175,$88.60 ,$103.57 ,30728,60050,
411,300,$604.90 ,$226.92 ,47711,48326,
411,300,$604.90 ,$226.92 ,48326,47711,
2290,400,"$2,012.91 ",$706.03 ,47711,43506,
2290,400,"$2,012.91 ",$706.03 ,43506,47711,
372,125,$214.27 ,$77.11 ,48326,60050,
1191,150,$418.87 ,$163.84 ,48326,25276,
600,150,$174.54 ,$78.00 ,48326,48170,
270,150,$88.60 ,$105.17 ,30728,49783,
226,300,$297.64 ,$107.12 ,48326,60473,
208,300,$198.54 ,$78.00 ,48326,48042,
1201,175,$88.60 ,$105.35 ,30728,37416,
3630,150,$840.50 ,$315.31 ,48326,46706,
764,300,$528.09 ,$190.06 ,48326,48188,
2425,150,$865.24 ,$348.36 ,48326,30728,
395,150,$86.00 ,$100.28 ,30728,40245,
395,150,$86.00 ,$100.28 ,40245,30728,
2165,150,$772.47 ,$310.74 ,48326,30728,
1616,150,$465.73 ,$187.19 ,48326,46517,
1670,150,$739.80 ,$297.85 ,48326,28637,
457,125,$293.95 ,$123.76 ,30728,60050,
1050,150,$267.12 ,$110.03 ,48326,49237,
1250,150,$537.50 ,$232.02 ,30728,48170,
784,150,$448.68 ,$195.09 ,48326,12832,
260,150,$86.00 ,$100.28 ,30728,49783,
411,175,$88.60 ,$106.85 ,48326,45320,
311,150,$86.00 ,$99.93 ,30728,60050,
1648,150,$579.60 ,$223.94 ,48326,25276,
940,125,$446.20 ,$185.01 ,30728,60050,
1485,150,$654.59 ,$263.32 ,48326,30728,
767,150,$419.20 ,$172.18 ,30728,46517,
750,150,$345.60 ,$139.14 ,48326,40601,
1068,150,$470.77 ,$189.06 ,48326,30728,
1425,150,$628.14 ,$252.25 ,48326,30728,
1625,150,$713.60 ,$287.55 ,48326,30728,
1400,150,$617.12 ,$247.61 ,48326,30728,
612,175,$244.00 ,$120.79 ,30728,40601,
1050,150,$462.84 ,$185.55 ,48326,30728,
1500,150,$661.20 ,$265.06 ,48326,30728,
640,150,$371.71 ,$149.53 ,30728,48326,
1200,150,$516.00 ,$220.92 ,30728,48170,
1049,150,$368.93 ,$141.84 ,48326,25276,
600,150,$174.54 ,$76.70 ,48326,48170,
3630,150,$840.50 ,$311.47 ,48326,46706,
595,150,$345.58 ,$138.90 ,30728,48326,
1923,125,$575.80 ,$207.23 ,48326,60050,
603,150,$175.42 ,$77.04 ,48326,48188,
219,300,$254.72 ,$94.00 ,43506,60473,
630,150,$365.90 ,$146.94 ,30728,48326,
1125,150,$86.00 ,$100.19 ,48326,48174,
2275,150,$483.89 ,$194.82 ,30728,42240,
1844,125,$480.80 ,$176.70 ,48326,46517,
1465,150,$405.51 ,$167.28 ,30728,42240,
1100,150,$473.00 ,$201.49 ,30728,48170,
2160,150,$367.42 ,$147.93 ,30728,30165,
2040,150,$347.00 ,$139.70 ,30728,30165,
845,250,$388.03 ,$172.97 ,48326,48188,
485,175,$88.60 ,$107.21 ,48326,48150,
2250,150,$382.73 ,$153.96 ,30728,30165,
321,175,$221.91 ,$120.79 ,30728,49036,
1160,150,$498.80 ,$211.95 ,30728,48170,
749,150,$351.13 ,$132.14 ,48326,25276,
599,150,$280.81 ,$105.59 ,48326,25276,
600,150,$174.54 ,$76.05 ,48326,48170,
1700,150,$739.80 ,$297.60 ,48326,28637,
425,125,$170.51 ,$78.98 ,30728,30906,
250,250,$191.30 ,$76.70 ,48326,48170,
180,300,$237.06 ,$83.15 ,48326,60473,
549,175,$159.70 ,$80.28 ,48326,48188,
295,150,$86.00 ,$100.19 ,30728,64153,
600,175,$348.48 ,$153.12 ,48326,30728,
950,250,$687.20 ,$247.33 ,48326,46219,
950,250,$652.84 ,$247.33 ,48326,46219,
2100,150,$731.01 ,$308.04 ,30728,48170,
1175,175,$474.05 ,$211.02 ,30728,43113,
1109,150,$488.85 ,$201.13 ,30728,48326,
428,125,$171.71 ,$78.98 ,30728,30906,
1085,150,$478.27 ,$196.45 ,30728,48326,
485,250,$383.10 ,$153.85 ,30728,30165,
1450,150,$639.16 ,$262.30 ,30728,48326,
950,250,$687.20 ,$246.28 ,48326,46219,
1440,150,$634.75 ,$260.27 ,30728,48326,
280,150,$88.60 ,$105.26 ,30728,49783,
375,150,$86.00 ,$100.28 ,30728,45320,
810,150,$440.80 ,$177.63 ,48326,30728,
1254,150,$374.95 ,$150.29 ,30728,28677,
384,175,$242.38 ,$118.64 ,30728,45320,
1049,150,$368.93 ,$138.96 ,48326,25276,
1199,150,$421.69 ,$158.82 ,48326,25276,
298,150,$220.34 ,$115.64 ,30728,78041-5611,
1963,125,$575.80 ,$207.23 ,48326,60050,
352,150,$164.24 ,$77.03 ,48326,49505,
8988,70,"$1,322.00 ",$531.34 ,30728,48883,
1630,150,$696.20 ,$293.61 ,30728,48170,
1289,150,$453.34 ,$170.48 ,48326,25276,
788,150,$419.20 ,$172.33 ,30728,46517,
450,150,$210.96 ,$110.40 ,48326,25276,
846,250,$459.20 ,$170.17 ,48326,48188,
575,150,$325.74 ,$131.15 ,30728,48170,
625,150,$181.81 ,$78.00 ,48326,48170,
420,300,$604.89 ,$222.31 ,47711,48326,
420,300,$604.89 ,$222.31 ,48326,47711,
500,150,$346.80 ,$138.91 ,30728,49783,
1203,150,$504.30 ,$206.96 ,30728,46517,
330,300,$383.82 ,$138.14 ,43506,41094,
330,300,$383.82 ,$138.14 ,43506,41094,
207,300,$240.76 ,$86.65 ,43506,60473,
650,175,$535.15 ,$271.19 ,43506,78041,
667,150,$381.72 ,$160.27 ,48326,12832,
691,150,$395.46 ,$166.03 ,48326,12832,
1465,150,$405.51 ,$163.40 ,30728,42240,
606,125,$238.04 ,$96.31 ,30728,45346,
1060,150,$293.41 ,$118.03 ,30728,42240,
990,125,$446.20 ,$188.02 ,30728,60050,
1000,150,$276.80 ,$111.16 ,30728,42240,
505,175,$275.28 ,$122.55 ,30728,46809,
1183,150,$327.45 ,$131.16 ,30728,42240,
2425,150,$865.24 ,$348.36 ,30728,48326,
2165,150,$772.47 ,$310.74 ,30728,48326,
285,300,$358.90 ,$144.25 ,30728,45320,
550,175,$288.20 ,$119.50 ,30728,45320,
1485,150,$654.59 ,$263.32 ,30728,48326,
490,150,$88.60 ,$105.43 ,48326,45320,
840,175,$88.60 ,$103.40 ,30728,37416,
1068,150,$470.77 ,$189.06 ,30728,48326,
1425,150,$628.14 ,$252.25 ,30728,48326,
727,175,$396.29 ,$175.28 ,30728,46809,
1625,150,$713.60 ,$287.55 ,30728,48326,
1255,150,$539.65 ,$222.04 ,30728,48170,
1400,150,$617.12 ,$247.61 ,30728,48326,
965,125,$339.39 ,$138.23 ,48326,25276,
1050,150,$462.84 ,$185.55 ,30728,48326,
1500,150,$661.20 ,$265.06 ,30728,48326,
783,150,$419.20 ,$168.05 ,30728,46517,
753,175,$410.46 ,$181.25 ,30728,46809,
720,150,$287.06 ,$117.81 ,30728,40601,
750,150,$288.20 ,$103.28 ,48326,45845,
1275,150,$409.66 ,$165.07 ,30728,40245,
1275,150,$409.66 ,$165.07 ,40245,30728,
2800,175,$733.88 ,$323.00 ,47711,30728,
2800,175,$733.88 ,$323.00 ,30728,47711,
1200,175,$509.52 ,$226.27 ,43506,30728,
1200,175,$509.52 ,$226.27 ,30728,43506,
1150,175,$488.29 ,$216.67 ,43506,30728,
1150,175,$488.29 ,$216.67 ,30728,43506,
305,150,$86.00 ,$100.19 ,30728,64153,
3288,175,$790.44 ,$311.69 ,48326,44114,
375,250,$368.40 ,$135.39 ,43506,46219,
1215,150,$390.38 ,$156.90 ,30728,40245,
1215,150,$390.38 ,$156.90 ,40245,30728,
3168,175,$761.59 ,$300.07 ,48326,44114,
707,150,$86.00 ,$100.28 ,30728,35046,
528,175,$88.60 ,$103.48 ,30728,40245,
528,175,$88.60 ,$103.48 ,40245,30728,
706,150,$86.00 ,$100.10 ,30728,35046,
780,150,$86.00 ,$100.45 ,30728,30165,
707,150,$86.00 ,$100.19 ,30728,35046,
486,150,$86.00 ,$100.28 ,30728,35046,
839,250,$459.20 ,$164.57 ,48326,48188,
850,150,$312.10 ,$125.44 ,48326,45320,
3152,175,$757.74 ,$297.83 ,48326,44114,
766,175,$316.97 ,$182.87 ,30728,46809,
2960,175,$711.58 ,$279.46 ,48326,44114,
1650,150,$696.20 ,$288.92 ,30728,48170,
438,300,$526.80 ,$194.41 ,48326,60473,
660,150,$329.80 ,$127.01 ,47711,48326,
660,150,$329.80 ,$127.01 ,48326,47711,
442,125,$230.35 ,$85.37 ,48326,60050,
1450,250,$833.03 ,$334.82 ,30728,45320,
5482,150,"$1,044.32 ",$454.12 ,30728,42301,
420,250,$306.20 ,$123.28 ,48326,48326,
420,250,$306.20 ,$123.28 ,48326,48326,
1090,250,$626.21 ,$251.47 ,30728,45320,
9498,70,"$1,322.00 ",$543.46 ,30728,48883,
756,175,$412.10 ,$179.45 ,30728,46809,
1100,150,$584.87 ,$240.23 ,30728,49783,
760,150,$276.80 ,$111.35 ,30728,42240,
2122,175,$710.66 ,$315.60 ,30728,46706,
600,175,$348.48 ,$153.12 ,30728,48326,
773,150,$345.50 ,$124.35 ,48326,60050,
256,250,$195.89 ,$74.75 ,48326,48188,
1015,150,$402.02 ,$168.98 ,48326,30728,
435,300,$604.90 ,$222.31 ,47711,48326,
435,300,$604.90 ,$222.31 ,48326,47711,
665,150,$265.14 ,$106.84 ,30728,40601,
754,150,$271.90 ,$102.00 ,48326,49036,
574,175,$166.98 ,$79.95 ,48326,48188,
1100,175,$484.88 ,$211.67 ,48326,30728,
1155,150,$294.06 ,$118.39 ,30728,35046,
950,250,$672.00 ,$245.95 ,48326,41094,
437,150,$86.00 ,$99.85 ,30728,40601,
435,300,$498.16 ,$264.71 ,48326,35046,
810,150,$440.80 ,$177.63 ,30728,48326,
455,150,$86.00 ,$100.19 ,48326,44621,
355,150,$88.60 ,$102.33 ,48326,30728,
450,300,$604.90 ,$228.77 ,47711,48326,
450,300,$604.90 ,$228.77 ,48326,47711,
460,175,$199.32 ,$120.99 ,30728,40601,
1100,150,$473.00 ,$189.78 ,30728,48170,
380,175,$88.60 ,$103.40 ,30728,40245,
380,175,$88.60 ,$103.40 ,40245,30728,
9862,70,"$1,322.00 ",$558.01 ,30728,48883,
1735,150,$713.60 ,$286.81 ,48326,30728,
1080,150,$322.92 ,$129.90 ,30728,40601,
858,250,$459.20 ,$165.27 ,48326,48188,
400,250,$392.90 ,$141.40 ,43506,46219,
475,250,$458.11 ,$167.66 ,48326,46219,
475,250,$458.11 ,$167.66 ,48326,46219,
475,250,$458.11 ,$167.66 ,48326,46219,
879,150,$345.60 ,$145.88 ,47711,30728,
879,150,$345.60 ,$145.88 ,30728,47711,
900,250,$459.20 ,$172.97 ,48326,48170,
650,150,$282.88 ,$99.22 ,48326,46219,
1605,175,$707.48 ,$305.41 ,48326,30728,
1227,175,$507.74 ,$225.30 ,30728,46809,
2160,175,$931.60 ,$472.48 ,30728,78041,
515,175,$299.11 ,$124.02 ,48326,30728,
877,250,$459.20 ,$168.07 ,48326,48188,
440,250,$345.75 ,$147.39 ,48326,49505,
835,150,$430.00 ,$181.35 ,30728,48170,
350,150,$190.40 ,$78.98 ,48326,60473,
345,150,$88.60 ,$102.51 ,30728,60050,
400,250,$392.90 ,$140.20 ,43506,46219,
1300,150,$287.82 ,$115.98 ,30728,30165,
855,150,$236.66 ,$122.82 ,30728,42240,
1122,175,$310.57 ,$137.91 ,30728,42240,
867,250,$459.19 ,$165.26 ,48326,48188,
9819,70,"$1,322.00 ",$548.62 ,30728,48883,
1055,150,$230.10 ,$87.02 ,48326,48170,
1400,150,$309.96 ,$124.48 ,30728,30165,
1525,150,$337.64 ,$135.59 ,30728,30165,
275,250,$210.43 ,$78.65 ,48326,48170,
1067,175,$295.35 ,$130.63 ,30728,42240,
1525,150,$426.85 ,$171.85 ,43506,46219,
1209,175,$334.65 ,$147.77 ,30728,42240,
703,175,$301.09 ,$133.17 ,30728,40245,
703,175,$301.09 ,$133.17 ,40245,30728,
1850,150,$392.39 ,$164.04 ,43506,48326,
1850,150,$392.39 ,$164.04 ,48326,43506,
767,150,$299.00 ,$120.38 ,30728,40601,
975,175,$416.52 ,$160.77 ,48326,46706,
3660,175,$873.64 ,$530.02 ,30728,46706,
795,175,$341.85 ,$189.10 ,48326,37401,
894,125,$288.20 ,$106.80 ,48326,46517,
475,250,$458.11 ,$164.87 ,48326,46219,
475,250,$458.11 ,$164.87 ,48326,46219,
475,250,$435.20 ,$164.87 ,48326,46219,
1728,150,$426.30 ,$214.50 ,30728,40004,
243,300,$274.54 ,$95.87 ,48326,46706,
262,250,$200.48 ,$74.43 ,48326,48188,
560,175,$321.33 ,$142.58 ,30728,49036,
988,300,$689.43 ,$269.83 ,43506,60473,
285,250,$218.08 ,$80.81 ,48326,48170,
862,150,$276.96 ,$140.27 ,30728,40069,
850,150,$430.00 ,$181.65 ,30728,48170,
938,150,$312.10 ,$132.96 ,48326,45320,
425,150,$145.45 ,$74.75 ,48326,48170,
801,150,$276.80 ,$113.49 ,30728,42240,
1195,175,$559.02 ,$248.05 ,48326,27549,
560,175,$88.60 ,$105.17 ,30728,40245,
560,175,$88.60 ,$105.17 ,40245,30728,
840,175,$287.90 ,$137.50 ,30728,29379,
2044,150,$546.36 ,$220.33 ,30728,45320,
380,250,$373.31 ,$130.94 ,43506,46219,
394,150,$183.84 ,$80.28 ,48326,49505,
400,250,$392.90 ,$137.80 ,43506,46219,
682,150,$383.76 ,$157.62 ,30728,64153,
462,125,$170.52 ,$78.91 ,30728,30906,
475,250,$458.11 ,$163.47 ,48326,46219,
605,150,$340.43 ,$139.70 ,30728,64153,
2337,175,"$1,088.57 ",$499.57 ,30707,78041-5611,
9705,150,"$1,439.00 ",$579.85 ,30728,42240,
793,175,$332.43 ,$186.16 ,30728,46517,
990,125,$419.20 ,$168.48 ,30728,46517,
618,150,$230.70 ,$86.89 ,48326,46809,
2174,175,$823.29 ,$365.61 ,48326,27549,
1450,150,$316.25 ,$117.20 ,48326,48170,
886,250,$459.20 ,$165.27 ,48326,48188,
1854,150,$480.80 ,$192.59 ,48326,46517,
2348,175,$889.19 ,$394.24 ,48326,27549,
1015,150,$402.02 ,$168.98 ,30728,48326,
1100,175,$484.88 ,$211.67 ,30728,48326,
956,150,$312.10 ,$133.85 ,48326,45320,
310,150,$88.60 ,$107.29 ,30728,49783,
355,150,$88.60 ,$102.33 ,30728,48326,
900,150,$440.80 ,$181.20 ,48326,30728,
1646,175,$698.23 ,$270.00 ,48326,26362,
1475,150,$500.47 ,$188.35 ,48326,25507,
1735,150,$713.60 ,$286.81 ,30728,48326,
585,175,$88.60 ,$103.48 ,30728,40601,
1888,150,$553.37 ,$228.73 ,48326,25276,
1015,150,$221.37 ,$81.02 ,48326,48188,
475,250,$458.11 ,$160.68 ,48326,46219,
912,250,$459.20 ,$168.07 ,48326,48188,
1130,175,$498.10 ,$206.54 ,48326,30728,
756,150,$271.90 ,$97.03 ,48326,49036,
2188,175,$526.00 ,$194.12 ,48326,44114,
1605,175,$707.48 ,$305.41 ,30728,48326,
1400,150,$318.22 ,$120.35 ,49237,43506,
988,300,$697.80 ,$262.85 ,43506,60473,
525,150,$295.42 ,$118.84 ,30728,64153,
383,150,$271.32 ,$109.15 ,30728,60050,
515,175,$299.11 ,$124.02 ,30728,48326,
384,175,$88.60 ,$107.83 ,30728,45320,
1811,150,$575.80 ,$207.23 ,48326,60050,
295,150,$181.99 ,$130.76 ,48309,78041,
738,175,$294.25 ,$129.41 ,30728,40601,
1806,150,$445.54 ,$217.16 ,30728,40069,
320,250,$244.87 ,$88.13 ,48326,48188,
384,250,$293.84 ,$105.75 ,48326,48188,
900,150,$289.17 ,$142.11 ,30728,40245,
900,150,$289.17 ,$142.11 ,40245,30728,
881,250,$459.20 ,$161.07 ,48326,48188,
991,150,$436.44 ,$223.17 ,30728,64153,
200,400,$351.66 ,$123.35 ,47711,43506,
200,400,$351.66 ,$123.35 ,43506,47711,
1905,150,$721.42 ,$330.10 ,48326,27549,
459,300,$526.80 ,$188.79 ,48326,60473,
1500,150,$327.15 ,$117.74 ,48326,48170,
1000,150,$218.10 ,$78.49 ,48326,48170,
912,250,$459.20 ,$165.27 ,48326,48188,
1335,175,$369.53 ,$155.71 ,30728,42240,
495,300,$343.10 ,$141.17 ,30728,37416,
927,150,$477.90 ,$200.65 ,48326,12832,
1500,150,$327.15 ,$117.24 ,48326,48170,
585,175,$250.56 ,$105.32 ,30728,40245,
585,175,$250.56 ,$105.32 ,40245,30728,
1190,150,$524.08 ,$211.01 ,30728,64153,
1385,150,$609.95 ,$245.57 ,30728,64153,
767,175,$419.20 ,$173.67 ,30728,46517,
1475,175,$806.97 ,$360.87 ,30728,78041,
1585,150,$698.03 ,$280.80 ,30728,64153,
1120,150,$493.25 ,$198.25 ,30728,64153,
1332,150,$586.61 ,$235.77 ,30728,64153,
2104,150,$759.33 ,$305.46 ,30728,64153,
1310,150,$576.92 ,$231.48 ,30728,64153,
765,175,$276.80 ,$114.77 ,30728,29693,
358,175,$167.04 ,$80.60 ,48326,49505,
1281,150,$564.15 ,$225.97 ,30728,64153,
391,150,$182.44 ,$76.05 ,48326,49505,
365,150,$258.57 ,$103.84 ,30728,49512,
605,175,$88.60 ,$103.57 ,30728,40601,
460,150,$145.45 ,$76.70 ,48326,48170,
295,250,$225.73 ,$79.18 ,48326,48188,
348,250,$266.29 ,$93.40 ,48326,48188,
372,250,$284.65 ,$99.84 ,48326,48188,
285,250,$218.08 ,$76.49 ,48326,48170,
855,150,$430.00 ,$172.83 ,30728,48170,
1221,175,$337.97 ,$140.14 ,30728,42240,
900,150,$440.80 ,$181.20 ,30728,48326,
1130,175,$498.10 ,$206.54 ,30728,48326,
907,150,$379.40 ,$181.71 ,30728,26362,
356,300,$313.28 ,$112.75 ,48326,48188,
604,175,$278.26 ,$101.84 ,48326,60050,
350,250,$290.50 ,$107.65 ,43506,46516,
1484,175,$427.69 ,$168.11 ,48326,46517,
625,175,$88.60 ,$105.17 ,30728,40601,
3905,175,$656.43 ,$330.36 ,48326,46706,
4000,175,"$1,016.80 ",$559.41 ,48326,30728,
465,125,$238.51 ,$86.21 ,40210,48326,
465,125,$238.51 ,$86.21 ,48326,40210,
641,175,$255.57 ,$107.42 ,30728,40601,
4245,175,$509.50 ,$211.08 ,30728,37416,
870,150,$430.00 ,$172.38 ,30728,48170,
837,175,$446.20 ,$191.51 ,30728,60050,
350,150,$269.71 ,$113.56 ,30728,49783,
360,250,$298.80 ,$109.36 ,43506,46516,
451,150,$290.40 ,$116.82 ,48326,30728,
710,150,$206.54 ,$76.38 ,48326,48170,
955,250,$459.19 ,$165.26 ,48326,48188,
4392,150,$738.30 ,$316.59 ,48326,46706,
5842,175,$626.00 ,$626.00 ,30728,46706,
587,175,$293.32 ,$115.20 ,47711,48326,
587,175,$293.32 ,$115.20 ,48326,47711,
1237,175,$478.84 ,$188.66 ,30728,27549,
331,150,$206.67 ,$78.00 ,47711,48326,
331,150,$206.67 ,$78.00 ,48326,47711,
1615,175,$425.40 ,$179.11 ,30728,42240,
781,175,$439.47 ,$222.88 ,30728,78045,
5000,150,"$1,420.00 ",$572.20 ,30728,66219,
1730,150,$721.80 ,$290.86 ,30728,64153,
1715,150,$340.20 ,$136.85 ,30728,30165,
950,300,$677.60 ,$248.00 ,43506,46219,
1400,150,$318.22 ,$120.35 ,43506,49237,
929,150,$326.73 ,$135.55 ,48326,25276,
475,150,$169.60 ,$78.00 ,43506,48326,
475,150,$169.60 ,$78.00 ,48326,43506,
1735,150,$340.20 ,$136.85 ,30728,30165,
417,150,$230.35 ,$82.91 ,48326,60050,
423,250,$306.20 ,$106.93 ,48326,48188,
460,150,$346.80 ,$143.79 ,30728,49783,
910,150,$86.00 ,$100.02 ,30728,30165,
4000,175,"$1,016.80 ",$559.41 ,30728,48326,
441,150,$326.08 ,$141.78 ,30728,78041,
451,150,$290.40 ,$116.82 ,30728,48326,
635,150,$86.00 ,$100.19 ,30728,45320,
345,150,$265.86 ,$106.95 ,30728,49783,
494,150,$86.00 ,$100.19 ,30728,40245,
494,150,$86.00 ,$100.19 ,40245,30728,
300,300,$398.56 ,$160.33 ,30728,64153,
875,150,$440.40 ,$177.16 ,30728,64153,
810,175,$264.38 ,$127.26 ,48326,60473,
900,175,$391.95 ,$193.39 ,30728,60803,
1000,175,$288.20 ,$105.48 ,48326,46517,
1110,175,$242.09 ,$90.82 ,48326,48188,
1100,175,$239.91 ,$90.00 ,48326,48170,
1135,175,$499.85 ,$210.46 ,30728,64153,
1445,175,$636.38 ,$267.48 ,30728,64153,
940,150,$86.00 ,$100.36 ,30728,30165,
780,150,$218.10 ,$78.49 ,48326,48170,
365,175,$258.57 ,$108.68 ,30728,49512,
935,300,$687.00 ,$275.88 ,30728,45320,
932,175,$385.66 ,$183.61 ,30728,46809,
829,175,$276.80 ,$116.63 ,30728,42240,
1345,175,$293.35 ,$108.71 ,48326,48188,
1125,175,$495.45 ,$205.43 ,30728,64153,
450,175,$145.46 ,$78.00 ,48326,48111,
4848,150,"$1,162.50 ",$466.43 ,30728,43113,
1750,175,$600.01 ,$266.45 ,30728,46809,
1950,150,$459.40 ,$184.01 ,30728,28637,
466,150,$186.65 ,$80.28 ,48326,49505,
1066,250,$151.14 ,$151.14 ,48326,45320,
796,150,$218.10 ,$77.83 ,48326,48188,
900,175,$531.70 ,$226.50 ,30728,49783,
829,175,$238.92 ,$113.28 ,48326,46517,
430,250,$358.15 ,$143.95 ,30728,45320,
475,300,$451.85 ,$162.62 ,43506,46219,
951,175,$398.66 ,$185.86 ,30728,46517,
475,300,$451.85 ,$161.93 ,43506,46219,
386,150,$86.00 ,$100.02 ,30728,64153,
955,150,$276.80 ,$111.26 ,30728,42240,
955,150,$276.80 ,$111.26 ,30728,42240,
920,150,$254.60 ,$102.51 ,30728,35046,
475,250,$306.20 ,$110.20 ,48326,48170,
854,175,$278.75 ,$125.91 ,48326,60473,
440,175,$276.15 ,$116.46 ,30728,46517,
450,300,$352.16 ,$123.52 ,48326,48170,
970,150,$276.80 ,$111.26 ,30728,42240,
985,150,$276.80 ,$111.26 ,30728,42240,
1960,150,$340.20 ,$136.74 ,30728,30165,
900,175,$293.76 ,$128.19 ,48326,60803,
479,175,$264.55 ,$122.64 ,30707,46517,
475,300,$352.15 ,$126.21 ,48326,48170,
435,150,$266.05 ,$106.94 ,30728,64153,
875,150,$218.10 ,$79.82 ,48326,48170,
403,250,$286.16 ,$111.18 ,48326,60085,
875,150,$218.10 ,$78.16 ,48326,48170,
489,150,$230.35 ,$80.80 ,48326,60050,
456,175,$186.65 ,$79.95 ,48326,49505,
973,175,$376.65 ,$153.14 ,30728,27549,
973,175,$376.65 ,$153.14 ,30707,27549,
1123,250,$483.68 ,$221.53 ,30728,48054,
250,250,$241.88 ,$134.82 ,48326,78521,
979,175,$279.90 ,$110.22 ,48326,46809,
455,175,$249.86 ,$92.21 ,47711,48326,
455,175,$249.86 ,$92.21 ,48326,47711,
987,150,$218.10 ,$78.16 ,48326,48188,
720,150,$88.60 ,$102.42 ,30728,48054,
931,175,$218.10 ,$81.82 ,48326,48188,
985,175,$218.10 ,$81.82 ,48326,48188,
2690,55,$72.66 ,$72.66 ,30728,48174,
