134,100,$95.22 ,$116.83 ,30728,40245,,289.13180000000006,109,215.77,0
134,100,$95.22 ,$116.83 ,40245,30728,,289.13180000000006,109,215.77,0
170,150,$86.00 ,$165.28 ,48326,49783,,543.303,109,319.59,0
70,150,$75.00 ,$119.13 ,30728,39046,,231.259,110,330.37,0
2060,250,$520.00 ,$650.64 ,30728,37416,,2141.3700000000003,101,103.95,0
60,150,$86.00 ,$100.36 ,48326,48314,,146.904,102,244.84,0
60,150,$86.00 ,$100.36 ,48314,48326,,146.904,102,244.84,0
88,175,$115.00 ,$142.49 ,30728,64153,,445.3592,119,506.09,0
168,85,$88.60 ,$102.95 ,30728,37355,,218.4504,101,130.03,0
260,150,$86.00 ,$200.36 ,49237,48326,,662.948,103,254.98,0
172,100,$95.22 ,$115.64 ,48326,49247,,311.2512,104,180.96,0
181,100,$95.22 ,$115.64 ,48326,49247,,327.5376,104,180.96,0
177,100,$95.22 ,$115.64 ,48326,49247,,320.29920000000004,104,180.96,0
1220,150,"$1,871.00 ",$948.92 ,30728,64153,,3144.6719999999996,119,257.76,0
96,250,$86.00 ,$100.36 ,30728,37416,,332.6784,101,346.54,0
171,100,$95.22 ,$115.41 ,48326,49247,,309.4416,104,180.96,0
172,100,$95.22 ,$115.41 ,48326,49247,,311.2512,104,180.96,0
266,100,$95.22 ,$116.60 ,30728,37416,,387.00340000000006,101,145.49,0
84,100,$95.22 ,$118.03 ,30728,39046,,187.3536,110,223.04,0
167,100,$95.22 ,$115.17 ,48326,49247,,302.2032,104,180.96,0
155,175,$88.60 ,$210.17 ,48326,30728,,701.003,115,452.26,0
355,60,$86.00 ,$135.19 ,48326,45845,,451.16949999999997,104,127.09,0
290,60,$95.22 ,$117.07 ,30728,37122,,379.08799999999997,105,130.72,0
598,250,"$1,600.95 ",$904.50 ,48326,27596,,3033.8334,118,507.33,0
172,150,$417.44 ,$168.11 ,30728,39110,,568.2364,110,330.37,0
111,150,$86.00 ,$100.28 ,30728,30165,,283.0278,103,254.98,0
102,150,$86.00 ,$100.28 ,30728,30165,,260.07959999999997,103,254.98,0
108,150,$86.00 ,$100.28 ,30728,30165,,275.3784,103,254.98,0
285,60,$95.22 ,$115.64 ,30728,37122,,372.552,105,130.72,0
82,150,$86.00 ,$100.19 ,48326,43506,,209.0836,103,254.98,0
82,150,$86.00 ,$100.19 ,43506,48326,,209.0836,103,254.98,0
175,150,$86.00 ,$165.28 ,48326,49783,,559.2824999999999,109,319.59,0
150,150,$86.00 ,$100.45 ,30728,37416,,323.055,101,215.37,0
150,150,$86.00 ,$100.36 ,30728,37416,,323.055,101,215.37,0
127,150,$86.00 ,$100.02 ,30728,30165,,323.8246,103,254.98,0
161,85,$86.00 ,$100.28 ,30728,37355,,209.34830000000002,101,130.03,0
155,85,$86.00 ,$100.28 ,30728,37355,,201.5465,101,130.03,0
185,150,$86.00 ,$168.49 ,48326,45015,,571.3539999999999,108,308.84,0
220,100,$92.00 ,$111.73 ,49247,48326,,378.884,103,172.22,0
79,150,$86.00 ,$99.93 ,30728,30165,,201.4342,103,254.98,0
125,150,$88.60 ,$106.32 ,48326,49315,,355.625,106,284.5,0
155,85,$86.00 ,$100.10 ,30728,37355,,201.5465,101,130.03,0
88,175,$88.60 ,$106.23 ,30728,42276,,289.4672,106,328.94,0
300,60,$95.22 ,$115.17 ,30728,37122,,392.15999999999997,105,130.72,0
225,55,$86.00 ,$146.05 ,48309,30728,,379.665,115,168.74,0
232,55,$86.00 ,$145.79 ,48309,30728,,391.47679999999997,115,168.74,0
40,300,$88.60 ,$105.26 ,30728,42240,,218.8,106,547.0,0
197,85,$88.60 ,$107.29 ,48359,48326,,289.1566,102,146.78,0
197,85,$88.60 ,$107.29 ,48326,48359,,289.1566,102,146.78,0
150,150,$88.60 ,$107.03 ,48326,48170,,367.26,102,244.84,0
400,400,"$1,558.58 ",$640.17 ,30728,37416,,2201.84,101,550.46,0
66,100,$95.22 ,$115.64 ,30728,32404,,154.57860000000002,111,234.21,0
78,100,$95.22 ,$115.64 ,30728,63873,,182.68380000000002,111,234.21,0
280,150,$88.60 ,$217.29 ,48326,49237,,750.372,104,267.99,0
116,150,$88.60 ,$102.51 ,30728,37091,,319.75399999999996,105,275.65,0
300,55,$86.00 ,$146.05 ,48309,30728,,506.22,115,168.74,0
155,175,$88.60 ,$210.17 ,30728,48326,,729.306,116,470.52,0
114,150,$88.60 ,$106.32 ,48326,44621,,340.2786,107,298.49,0
260,150,$86.00 ,$200.36 ,48326,49237,,696.774,104,267.99,0
40,300,$88.60 ,$103.48 ,30728,42240,,218.8,106,547.0,0
270,175,$737.29 ,$294.96 ,30728,39110,,1031.454,110,382.02,0
290,60,$92.00 ,$111.73 ,30728,37122,,379.08799999999997,105,130.72,0
55,175,$88.60 ,$102.95 ,30728,42240,,180.917,106,328.94,0
310,60,$95.22 ,$115.41 ,30728,37122,,405.232,105,130.72,0
95,150,$387.54 ,$156.41 ,30728,78577,,509.7224999999999,125,536.55,0
125,150,$88.60 ,$102.60 ,48326,45320,,355.625,106,284.5,0
156,70,$95.22 ,$115.64 ,43506,15074,,236.37120000000002,107,151.52,0
186,250,$88.60 ,$216.85 ,49237,48326,,763.5486000000001,103,410.51,0
50,150,$88.60 ,$102.51 ,30728,28762,,142.25,106,284.5,0
114,150,$86.00 ,$100.45 ,30728,38501,,314.24099999999993,105,275.65,0
124,200,$86.00 ,$145.96 ,40299,30728,,514.9844,109,415.31,0
124,200,$86.00 ,$145.96 ,30728,40299,,514.9844,109,415.31,0
225,55,$86.00 ,$146.05 ,30728,48309,,385.4925,116,171.33,0
300,55,$86.00 ,$146.05 ,30728,48309,,513.99,116,171.33,0
149,250,$86.00 ,$145.79 ,30728,37355,,516.3446,101,346.54,0
232,55,$86.00 ,$145.79 ,30728,48309,,397.4856,116,171.33,0
80,150,$89.25 ,$108.08 ,48326,25276,,255.672,109,319.59,0
220,100,$92.00 ,$111.73 ,48326,49247,,398.112,104,180.96,0
130,125,$89.25 ,$109.42 ,48326,25507,,360.373,110,277.21,0
3763,175,$570.00 ,$783.18 ,30728,37416,,2806.4454,101,74.58,0
75,125,$88.60 ,$102.95 ,48326,44621,,187.845,107,250.46,0
122,55,$97.65 ,$120.79 ,48326,37401,,205.8628,115,168.74,0
80,200,$88.60 ,$106.85 ,47711,30728,,332.24800000000005,109,415.31,0
70,200,$88.60 ,$106.85 ,47711,30728,,290.717,109,415.31,0
80,200,$88.60 ,$106.85 ,30728,47711,,332.24800000000005,109,415.31,0
70,200,$88.60 ,$106.85 ,30728,47711,,290.717,109,415.31,0
121,150,$86.00 ,$100.45 ,30728,42240,,344.245,106,284.5,0
80,55,$86.00 ,$100.45 ,48326,44077,,103.008,106,128.76,0
142,125,$88.60 ,$102.60 ,48326,44621,,355.65319999999997,107,250.46,0
81,150,$86.00 ,$100.36 ,30728,42240,,230.44500000000002,106,284.5,0
805,60,$107.87 ,$152.64 ,30728,37388,,549.0905,101,68.21,0
44,150,$86.00 ,$100.28 ,30728,42240,,125.18,106,284.5,0
55,250,$86.00 ,$100.28 ,30728,42240,,252.054,106,458.28,0
122,150,$86.00 ,$100.28 ,48326,49505,,347.09,106,284.5,0
77,150,$88.60 ,$102.42 ,30728,35490,,229.8373,107,298.49,0
106,125,$88.60 ,$102.42 ,48326,44663,,265.48760000000004,107,250.46,0
100,150,$86.00 ,$100.19 ,48326,49315,,284.5,106,284.5,0
100,200,$88.60 ,$102.51 ,48326,49315,,369.56,106,369.56,0
145,85,$88.60 ,$106.32 ,48326,49783,,274.05,109,189.0,0
33,150,$86.00 ,$99.93 ,30728,42240,,93.885,106,284.5,0
60,150,$86.00 ,$99.93 ,48326,49315,,170.7,106,284.5,0
124,150,$86.00 ,$99.93 ,48326,45320,,352.78,106,284.5,0
100,150,$388.88 ,$152.23 ,30728,78577,,536.55,125,536.55,0
142,150,$86.00 ,$100.19 ,30728,30165,,362.0716,103,254.98,0
121,125,$89.25 ,$108.08 ,48326,25703,,335.42409999999995,110,277.21,0
132,150,$86.00 ,$100.28 ,30728,35046,,363.858,105,275.65,0
136,150,$86.00 ,$100.28 ,30728,35986,,364.4664,104,267.99,0
50,250,$97.65 ,$121.09 ,48326,24523,,328.14,116,656.28,0
88,100,$92.00 ,$111.73 ,30728,25276,,212.9512,112,241.99,0
112,250,$88.60 ,$106.41 ,30728,37355,,388.12480000000005,101,346.54,0
330,60,$95.22 ,$117.79 ,30728,37122,,431.376,105,130.72,0
